grid_id,Species_richness_hal,lon,lat,Remoteness,aus_coastline,Ecoregion
1131,8,121.25,-22.75,1160.0398495730565,5,Deserts & Xeric Shrublands
1132,7,121.25,-22.25,1324.632814671095,5,Deserts & Xeric Shrublands
1133,7,121.25,-21.75,1379.2129857096545,5,Deserts & Xeric Shrublands
1134,6,121.25,-21.25,1360.6772786087147,5,Deserts & Xeric Shrublands
1135,6,121.25,-20.75,1567.4396045048804,5,Deserts & Xeric Shrublands
1136,6,121.25,-20.25,1502.3671602279308,5,Deserts & Xeric Shrublands
1137,6,121.25,-19.75,1299.0752416783075,5,Tropical & Subtropical Grasslands
1177,9,121.75,-33.75,452.4391970282046,5,Mediterranean Forests
1178,8,121.75,-33.25,518.5452796805645,5,Mediterranean Forests
1179,6,121.75,-32.75,574.1380337142803,5,Mediterranean Forests
1180,6,121.75,-32.25,531.9230772093852,5,Mediterranean Forests
1181,6,121.75,-31.75,518.2349155987849,5,Mediterranean Forests
1182,6,121.75,-31.25,510.84080091126947,5,Mediterranean Forests
1183,7,121.75,-30.75,466.6263112448837,5,Mediterranean Forests
1184,5,121.75,-30.25,593.0543582553365,5,Deserts & Xeric Shrublands
1185,5,121.75,-29.75,732.6356010838197,5,Deserts & Xeric Shrublands
1186,5,121.75,-29.25,651.9831562148677,5,Deserts & Xeric Shrublands
1187,5,121.75,-28.75,640.061404433725,5,Deserts & Xeric Shrublands
1188,5,121.75,-28.25,867.1284450481014,5,Deserts & Xeric Shrublands
1189,6,121.75,-27.75,1033.1512336531316,5,Deserts & Xeric Shrublands
1190,7,121.75,-27.25,1192.0842179380284,5,Deserts & Xeric Shrublands
1191,8,121.75,-26.75,986.4048991011718,5,Deserts & Xeric Shrublands
1192,8,121.75,-26.25,852.7306838218454,5,Deserts & Xeric Shrublands
1193,8,121.75,-25.75,1104.9626033319228,5,Deserts & Xeric Shrublands
1194,8,121.75,-25.25,1352.082896652087,5,Deserts & Xeric Shrublands
1195,8,121.75,-24.75,1535.454242532027,5,Deserts & Xeric Shrublands
1196,8,121.75,-24.25,1969.8254818865091,5,Deserts & Xeric Shrublands
1197,7,121.75,-23.75,2306.7332538705623,5,Deserts & Xeric Shrublands
1198,6,121.75,-23.25,1857.6580750239486,5,Deserts & Xeric Shrublands
1199,6,121.75,-22.75,1372.1512757973385,5,Deserts & Xeric Shrublands
1200,6,121.75,-22.25,1599.8652936065969,5,Deserts & Xeric Shrublands
1201,6,121.75,-21.75,1573.9400414933305,5,Deserts & Xeric Shrublands
1202,6,121.75,-21.25,1666.2923409813518,5,Deserts & Xeric Shrublands
1203,6,121.75,-20.75,1869.2851731022174,5,Deserts & Xeric Shrublands
1204,5,121.75,-20.25,1683.3665532802695,5,Deserts & Xeric Shrublands
1205,6,121.75,-19.75,1626.9491389631073,5,Tropical & Subtropical Grasslands
1206,6,121.75,-19.25,1409.2666187610623,5,Tropical & Subtropical Grasslands
1207,7,121.75,-18.75,1222.5805603123067,5,Tropical & Subtropical Grasslands
1245,9,122.25,-33.75,506.82511374179893,5,Mediterranean Forests
1246,8,122.25,-33.25,664.2069618422195,5,Mediterranean Forests
1247,6,122.25,-32.75,923.9635978331348,5,Mediterranean Forests
1248,5,122.25,-32.25,727.822031005818,5,Mediterranean Forests
1249,5,122.25,-31.75,815.9552258026513,5,Mediterranean Forests
1250,5,122.25,-31.25,817.5818054818418,5,Mediterranean Forests
1251,6,122.25,-30.75,634.6477499572553,5,Mediterranean Forests
1252,5,122.25,-30.25,774.2545289134576,5,Deserts & Xeric Shrublands
1253,5,122.25,-29.75,931.7755270990771,5,Deserts & Xeric Shrublands
1254,5,122.25,-29.25,836.0851707980008,5,Deserts & Xeric Shrublands
1255,4,122.25,-28.75,660.6699157670259,5,Deserts & Xeric Shrublands
1256,5,122.25,-28.25,757.4796566205321,5,Deserts & Xeric Shrublands
1257,7,122.25,-27.75,937.4641722029546,5,Deserts & Xeric Shrublands
1258,8,122.25,-27.25,1324.56932177301,5,Deserts & Xeric Shrublands
1259,8,122.25,-26.75,1260.615232740023,5,Deserts & Xeric Shrublands
1260,8,122.25,-26.25,953.6796042249031,5,Deserts & Xeric Shrublands
1261,8,122.25,-25.75,944.1628483437348,5,Deserts & Xeric Shrublands
1262,8,122.25,-25.25,1253.6944518601406,5,Deserts & Xeric Shrublands
1263,8,122.25,-24.75,1633.5803607717623,5,Deserts & Xeric Shrublands
1264,8,122.25,-24.25,1814.1304061520757,5,Deserts & Xeric Shrublands
1265,7,122.25,-23.75,2035.0473995535663,5,Deserts & Xeric Shrublands
1266,6,122.25,-23.25,1966.775908333112,5,Deserts & Xeric Shrublands
1267,6,122.25,-22.75,1561.078048709099,5,Deserts & Xeric Shrublands
1268,6,122.25,-22.25,1701.7397712960285,5,Deserts & Xeric Shrublands
1269,7,122.25,-21.75,1672.5708327965128,5,Deserts & Xeric Shrublands
1270,6,122.25,-21.25,2049.7452569018687,5,Deserts & Xeric Shrublands
1271,5,122.25,-20.75,2003.5524298555952,5,Deserts & Xeric Shrublands
1272,5,122.25,-20.25,1985.1920822016496,5,Deserts & Xeric Shrublands
1273,6,122.25,-19.75,2339.5325563862984,5,Deserts & Xeric Shrublands
1274,6,122.25,-19.25,2080.7546794041355,5,Deserts & Xeric Shrublands
1275,7,122.25,-18.75,1593.8950837365628,5,Tropical & Subtropical Grasslands
1276,11,122.25,-18.25,1184.1591674259475,5,Tropical & Subtropical Grasslands
1277,9,122.25,-17.75,1121.3052489938443,5,Tropical & Subtropical Grasslands
1278,9,122.25,-17.25,1216.2045798354836,5,Tropical & Subtropical Grasslands
1313,8,122.75,-33.75,533.2419370058825,5,Mediterranean Forests
1314,7,122.75,-33.25,734.814719309417,5,Mediterranean Forests
1315,5,122.75,-32.75,1143.832931892128,5,Mediterranean Forests
1316,5,122.75,-32.25,785.7899728564394,5,Mediterranean Forests
1317,4,122.75,-31.75,924.7777473191605,5,Mediterranean Forests
1318,5,122.75,-31.25,1043.448440413605,5,Mediterranean Forests
1319,6,122.75,-30.75,838.3551151374724,5,Mediterranean Forests
1320,5,122.75,-30.25,879.4875266412964,5,Deserts & Xeric Shrublands
1321,4,122.75,-29.75,1223.2962846845076,5,Deserts & Xeric Shrublands
1322,4,122.75,-29.25,1211.7314846191955,5,Deserts & Xeric Shrublands
1323,4,122.75,-28.75,869.1125623979596,5,Deserts & Xeric Shrublands
1324,6,122.75,-28.25,752.5281118522861,5,Deserts & Xeric Shrublands
1325,7,122.75,-27.75,937.5901625139192,5,Deserts & Xeric Shrublands
1326,8,122.75,-27.25,1115.7710436480868,5,Deserts & Xeric Shrublands
1327,8,122.75,-26.75,1148.3047016067167,5,Deserts & Xeric Shrublands
1328,8,122.75,-26.25,1255.6061622607986,5,Deserts & Xeric Shrublands
1329,8,122.75,-25.75,937.4631528761026,5,Deserts & Xeric Shrublands
1330,8,122.75,-25.25,1500.264220361785,5,Deserts & Xeric Shrublands
1331,8,122.75,-24.75,1738.7856844750972,5,Deserts & Xeric Shrublands
1332,8,122.75,-24.25,2047.4480040506025,5,Deserts & Xeric Shrublands
1333,6,122.75,-23.75,2227.5336090833566,5,Deserts & Xeric Shrublands
1334,6,122.75,-23.25,1975.2130111758984,5,Deserts & Xeric Shrublands
1335,6,122.75,-22.75,1854.1909643617182,5,Deserts & Xeric Shrublands
1336,6,122.75,-22.25,2037.4824468496572,5,Deserts & Xeric Shrublands
1337,6,122.75,-21.75,1916.0125686103606,5,Deserts & Xeric Shrublands
1338,6,122.75,-21.25,2444.9635017019064,5,Deserts & Xeric Shrublands
1339,6,122.75,-20.75,2110.8593277166774,5,Deserts & Xeric Shrublands
1340,5,122.75,-20.25,2405.3094519949163,5,Deserts & Xeric Shrublands
1341,6,122.75,-19.75,2968.8833428154812,5,Deserts & Xeric Shrublands
1342,6,122.75,-19.25,2599.0980886063453,5,Deserts & Xeric Shrublands
1343,7,122.75,-18.75,1875.04733166049,5,Tropical & Subtropical Grasslands
1344,12,122.75,-18.25,1245.4004018799608,5,Tropical & Subtropical Grasslands
1345,10,122.75,-17.75,1144.432773814164,5,Tropical & Subtropical Grasslands
1346,9,122.75,-17.25,1195.7914297070029,5,Tropical & Subtropical Grasslands
1381,8,123.25,-33.75,599.2687907889364,5,Mediterranean Forests
1382,7,123.25,-33.25,782.3901355845165,5,Mediterranean Forests
1383,6,123.25,-32.75,1001.6572351745789,5,Mediterranean Forests
1384,3,123.25,-32.25,713.6114337579024,5,Mediterranean Forests
1385,4,123.25,-31.75,1074.9912044591122,5,Mediterranean Forests
1386,5,123.25,-31.25,1127.4888818132486,5,Mediterranean Forests
1387,3,123.25,-30.75,1158.4169977371596,5,Mediterranean Forests
1388,4,123.25,-30.25,1359.6856298197008,5,Deserts & Xeric Shrublands
1389,4,123.25,-29.75,1640.4624015531426,5,Deserts & Xeric Shrublands
1390,4,123.25,-29.25,1872.490590568082,5,Deserts & Xeric Shrublands
1391,5,123.25,-28.75,1265.32959185631,5,Deserts & Xeric Shrublands
1392,6,123.25,-28.25,896.8159342840595,5,Deserts & Xeric Shrublands
1393,7,123.25,-27.75,900.0262534692204,5,Deserts & Xeric Shrublands
1394,8,123.25,-27.25,1305.9216606926532,5,Deserts & Xeric Shrublands
1395,8,123.25,-26.75,1658.2298777948722,5,Deserts & Xeric Shrublands
1396,8,123.25,-26.25,1468.8189436683465,5,Deserts & Xeric Shrublands
1397,8,123.25,-25.75,974.7439729803805,5,Deserts & Xeric Shrublands
1398,8,123.25,-25.25,1232.024956476098,5,Deserts & Xeric Shrublands
1399,8,123.25,-24.75,1800.7546118071239,5,Deserts & Xeric Shrublands
1400,8,123.25,-24.25,2383.0139671012466,5,Deserts & Xeric Shrublands
1401,7,123.25,-23.75,2677.0698375051934,5,Deserts & Xeric Shrublands
1402,6,123.25,-23.25,2105.710358922349,5,Deserts & Xeric Shrublands
1403,6,123.25,-22.75,2273.6378294004417,5,Deserts & Xeric Shrublands
1404,7,123.25,-22.25,2136.4430836000965,5,Deserts & Xeric Shrublands
1405,6,123.25,-21.75,2217.5509372528604,5,Deserts & Xeric Shrublands
1406,6,123.25,-21.25,2434.871142176141,5,Deserts & Xeric Shrublands
1407,5,123.25,-20.75,2288.6030162143284,5,Deserts & Xeric Shrublands
1408,5,123.25,-20.25,2832.2211605889515,5,Deserts & Xeric Shrublands
1409,5,123.25,-19.75,3224.269371818318,5,Deserts & Xeric Shrublands
1410,6,123.25,-19.25,2550.3377204865187,5,Deserts & Xeric Shrublands
1411,6,123.25,-18.75,1761.4391590357002,5,Tropical & Subtropical Grasslands
1412,12,123.25,-18.25,1410.919869487769,5,Tropical & Subtropical Grasslands
1413,10,123.25,-17.75,1127.9552144304132,5,Tropical & Subtropical Grasslands
1414,9,123.25,-17.25,1138.3998614382563,5,Tropical & Subtropical Grasslands
1450,7,123.75,-33.25,914.4646959856497,5,Mediterranean Forests
1451,6,123.75,-32.75,872.7055026601125,5,Mediterranean Forests
1452,3,123.75,-32.25,723.7829610361114,5,Mediterranean Forests
1453,3,123.75,-31.75,1233.228977041364,5,Mediterranean Forests
1454,4,123.75,-31.25,1189.3488393018629,5,Mediterranean Forests
1455,3,123.75,-30.75,1293.2998696008272,5,Mediterranean Forests
1456,3,123.75,-30.25,1883.078625354654,5,Deserts & Xeric Shrublands
1457,4,123.75,-29.75,2200.613245530864,5,Deserts & Xeric Shrublands
1458,4,123.75,-29.25,2233.455210768887,5,Deserts & Xeric Shrublands
1459,5,123.75,-28.75,1439.4325570799247,5,Deserts & Xeric Shrublands
1460,6,123.75,-28.25,989.5622772496506,5,Deserts & Xeric Shrublands
1461,6,123.75,-27.75,908.7784753848629,5,Deserts & Xeric Shrublands
1462,8,123.75,-27.25,1556.3941845991762,5,Deserts & Xeric Shrublands
1463,8,123.75,-26.75,1601.150121381644,5,Deserts & Xeric Shrublands
1464,8,123.75,-26.25,1515.1472880464207,5,Deserts & Xeric Shrublands
1465,8,123.75,-25.75,1253.4397229253902,5,Deserts & Xeric Shrublands
1466,8,123.75,-25.25,1068.675833172297,5,Deserts & Xeric Shrublands
1467,8,123.75,-24.75,1490.6260800142852,5,Deserts & Xeric Shrublands
1468,8,123.75,-24.25,1929.6137477625725,5,Deserts & Xeric Shrublands
1469,7,123.75,-23.75,2166.6896131624007,5,Deserts & Xeric Shrublands
1470,6,123.75,-23.25,2077.030326888694,5,Deserts & Xeric Shrublands
1471,6,123.75,-22.75,2230.8104118362503,5,Deserts & Xeric Shrublands
1472,7,123.75,-22.25,2158.2155860470752,5,Deserts & Xeric Shrublands
1473,6,123.75,-21.75,2274.284005509704,5,Deserts & Xeric Shrublands
1474,6,123.75,-21.25,2639.0845299634934,5,Deserts & Xeric Shrublands
1475,5,123.75,-20.75,2894.2446904429553,5,Deserts & Xeric Shrublands
1476,5,123.75,-20.25,3344.4529577847843,5,Deserts & Xeric Shrublands
1477,5,123.75,-19.75,3295.922826030661,5,Deserts & Xeric Shrublands
1478,6,123.75,-19.25,2518.6177826794647,5,Deserts & Xeric Shrublands
1479,5,123.75,-18.75,1729.781848242839,5,Tropical & Subtropical Grasslands
1480,9,123.75,-18.25,1266.5645634894554,5,Tropical & Subtropical Grasslands
1481,14,123.75,-17.75,1049.1593930347035,5,Tropical & Subtropical Grasslands
1482,14,123.75,-17.25,1004.4582598525633,5,Tropical & Subtropical Grasslands
1483,14,123.75,-16.75,1280.9603259957291,5,Tropical & Subtropical Grasslands
1484,5,123.75,-16.25,1459.9500219919807,5,Tropical & Subtropical Grasslands
1519,3,124.25,-32.75,1011.7498963161883,5,Mediterranean Forests
1520,1,124.25,-32.25,789.6626255692653,5,Deserts & Xeric Shrublands
1521,3,124.25,-31.75,1035.3802574052309,5,Deserts & Xeric Shrublands
1522,3,124.25,-31.25,1223.088568495965,5,Deserts & Xeric Shrublands
1523,3,124.25,-30.75,1179.6307423428486,5,Mediterranean Forests
1524,3,124.25,-30.25,1472.79986782932,5,Deserts & Xeric Shrublands
1525,3,124.25,-29.75,1917.7837949632672,5,Deserts & Xeric Shrublands
1526,4,124.25,-29.25,2173.8640315243924,5,Deserts & Xeric Shrublands
1527,5,124.25,-28.75,1765.323711552687,5,Deserts & Xeric Shrublands
1528,6,124.25,-28.25,1132.032000230459,5,Deserts & Xeric Shrublands
1529,6,124.25,-27.75,925.9793136683033,5,Deserts & Xeric Shrublands
1530,8,124.25,-27.25,972.5232313161819,5,Deserts & Xeric Shrublands
1531,8,124.25,-26.75,981.4508799256571,5,Deserts & Xeric Shrublands
1532,8,124.25,-26.25,1011.7620346055536,5,Deserts & Xeric Shrublands
1533,8,124.25,-25.75,1053.4114824669646,5,Deserts & Xeric Shrublands
1534,8,124.25,-25.25,975.2858007102917,5,Deserts & Xeric Shrublands
1535,8,124.25,-24.75,1109.818867116117,5,Deserts & Xeric Shrublands
1536,7,124.25,-24.25,1252.9576880639054,5,Deserts & Xeric Shrublands
1537,7,124.25,-23.75,1547.218122309148,5,Deserts & Xeric Shrublands
1538,7,124.25,-23.25,1983.5753482947416,5,Deserts & Xeric Shrublands
1539,7,124.25,-22.75,2308.212364425016,5,Deserts & Xeric Shrublands
1540,7,124.25,-22.25,2102.0718891640026,5,Deserts & Xeric Shrublands
1541,6,124.25,-21.75,2651.489855147264,5,Deserts & Xeric Shrublands
1542,6,124.25,-21.25,3175.8122566149395,5,Deserts & Xeric Shrublands
1543,5,124.25,-20.75,3625.24035867139,5,Deserts & Xeric Shrublands
1544,6,124.25,-20.25,3721.4078689830344,5,Deserts & Xeric Shrublands
1545,5,124.25,-19.75,3075.677583327505,5,Deserts & Xeric Shrublands
1546,5,124.25,-19.25,2397.8193393809315,5,Deserts & Xeric Shrublands
1547,5,124.25,-18.75,1728.0500198794052,5,Tropical & Subtropical Grasslands
1548,9,124.25,-18.25,1241.5978014680359,5,Tropical & Subtropical Grasslands
1549,12,124.25,-17.75,1046.3920255251446,5,Tropical & Subtropical Grasslands
1550,15,124.25,-17.25,1013.1023797242162,5,Tropical & Subtropical Grasslands
1551,15,124.25,-16.75,1329.5561318506561,5,Tropical & Subtropical Grasslands
1587,1,124.75,-32.75,887.523131225804,5,Mediterranean Forests
1588,1,124.75,-32.25,815.3836401212498,5,Deserts & Xeric Shrublands
1589,1,124.75,-31.75,1004.1559468924474,5,Deserts & Xeric Shrublands
1590,2,124.75,-31.25,1061.3906914319616,5,Deserts & Xeric Shrublands
1591,3,124.75,-30.75,1012.8978118381723,5,Deserts & Xeric Shrublands
1592,3,124.75,-30.25,1292.676741450979,5,Deserts & Xeric Shrublands
1593,3,124.75,-29.75,1420.2255811629234,5,Deserts & Xeric Shrublands
1594,3,124.75,-29.25,1687.9811459159794,5,Deserts & Xeric Shrublands
1595,5,124.75,-28.75,1789.4681946270116,5,Deserts & Xeric Shrublands
1596,6,124.75,-28.25,1229.7086998112675,5,Deserts & Xeric Shrublands
1597,6,124.75,-27.75,1444.769234623828,5,Deserts & Xeric Shrublands
1598,7,124.75,-27.25,1034.2113796016213,5,Deserts & Xeric Shrublands
1599,8,124.75,-26.75,1186.0685067436207,5,Deserts & Xeric Shrublands
1600,8,124.75,-26.25,1382.1123969560663,5,Deserts & Xeric Shrublands
1601,8,124.75,-25.75,1306.1651813517199,5,Deserts & Xeric Shrublands
1602,8,124.75,-25.25,1072.0021925386752,5,Deserts & Xeric Shrublands
1603,8,124.75,-24.75,1146.075048472764,5,Deserts & Xeric Shrublands
1604,7,124.75,-24.25,1203.6532427479747,5,Deserts & Xeric Shrublands
1605,7,124.75,-23.75,1546.9549798176372,5,Deserts & Xeric Shrublands
1606,7,124.75,-23.25,1938.8921436020169,5,Deserts & Xeric Shrublands
1607,8,124.75,-22.75,2095.750999762294,5,Deserts & Xeric Shrublands
1608,7,124.75,-22.25,2003.0084149817956,5,Deserts & Xeric Shrublands
1609,6,124.75,-21.75,2731.3799902153705,5,Deserts & Xeric Shrublands
1610,5,124.75,-21.25,3325.898808894264,5,Deserts & Xeric Shrublands
1611,5,124.75,-20.75,3752.6158671098974,5,Deserts & Xeric Shrublands
1612,6,124.75,-20.25,3486.3869522424334,5,Deserts & Xeric Shrublands
1613,5,124.75,-19.75,2723.9984028420486,5,Deserts & Xeric Shrublands
1614,5,124.75,-19.25,1976.1503968271295,5,Deserts & Xeric Shrublands
1615,5,124.75,-18.75,1382.0932855118344,5,Tropical & Subtropical Grasslands
1616,9,124.75,-18.25,1165.0809287259306,5,Tropical & Subtropical Grasslands
1617,11,124.75,-17.75,1035.16420855942,5,Tropical & Subtropical Grasslands
1618,15,124.75,-17.25,939.1542765522125,5,Tropical & Subtropical Grasslands
1619,17,124.75,-16.75,1323.4497410956399,5,Tropical & Subtropical Grasslands
1620,22,124.75,-16.25,1620.2501804243118,5,Tropical & Subtropical Grasslands
1621,24,124.75,-15.75,1802.5642428382823,5,Tropical & Subtropical Grasslands
1658,1,125.25,-31.25,850.5166715464319,5,Deserts & Xeric Shrublands
1659,3,125.25,-30.75,920.7027183316271,5,Deserts & Xeric Shrublands
1660,3,125.25,-30.25,1053.3671684362282,5,Deserts & Xeric Shrublands
1661,3,125.25,-29.75,1158.9413295508934,5,Deserts & Xeric Shrublands
1662,3,125.25,-29.25,1498.4706799542203,5,Deserts & Xeric Shrublands
1663,4,125.25,-28.75,1514.3463510536637,5,Deserts & Xeric Shrublands
1664,5,125.25,-28.25,1366.3136475064496,5,Deserts & Xeric Shrublands
1665,6,125.25,-27.75,1826.3782505375154,5,Deserts & Xeric Shrublands
1666,7,125.25,-27.25,1171.1831550599727,5,Deserts & Xeric Shrublands
1667,8,125.25,-26.75,1131.0179217335353,5,Deserts & Xeric Shrublands
1668,8,125.25,-26.25,1209.6020308838176,5,Deserts & Xeric Shrublands
1669,8,125.25,-25.75,1241.8991054631945,5,Deserts & Xeric Shrublands
1670,8,125.25,-25.25,1151.3451569550818,5,Deserts & Xeric Shrublands
1671,7,125.25,-24.75,1394.8446785655533,5,Deserts & Xeric Shrublands
1672,7,125.25,-24.25,1396.2410115627395,5,Deserts & Xeric Shrublands
1673,7,125.25,-23.75,1508.030891828929,5,Deserts & Xeric Shrublands
1674,7,125.25,-23.25,1662.014821004733,5,Deserts & Xeric Shrublands
1675,8,125.25,-22.75,1786.2415080497267,5,Deserts & Xeric Shrublands
1676,7,125.25,-22.25,1972.948143298494,5,Deserts & Xeric Shrublands
1677,6,125.25,-21.75,2393.6610607291736,5,Deserts & Xeric Shrublands
1678,5,125.25,-21.25,2738.4213687977513,5,Deserts & Xeric Shrublands
1679,6,125.25,-20.75,3028.111359980836,5,Deserts & Xeric Shrublands
1680,6,125.25,-20.25,3051.5214766528507,5,Deserts & Xeric Shrublands
1681,5,125.25,-19.75,2399.4356061982667,5,Deserts & Xeric Shrublands
1682,5,125.25,-19.25,1655.0428688307709,5,Tropical & Subtropical Grasslands
1683,5,125.25,-18.75,1239.6589080394142,5,Tropical & Subtropical Grasslands
1684,7,125.25,-18.25,1062.6386189683922,5,Tropical & Subtropical Grasslands
1685,10,125.25,-17.75,1080.4254896493615,5,Tropical & Subtropical Grasslands
1686,15,125.25,-17.25,945.9935489303112,5,Tropical & Subtropical Grasslands
1687,18,125.25,-16.75,1132.1746197060763,5,Tropical & Subtropical Grasslands
1688,20,125.25,-16.25,1317.3574323321152,5,Tropical & Subtropical Grasslands
1689,25,125.25,-15.75,1557.4005369185218,5,Tropical & Subtropical Grasslands
1690,25,125.25,-15.25,1739.7660900500491,5,Tropical & Subtropical Grasslands
1691,21,125.25,-14.75,1664.341714546836,5,Tropical & Subtropical Grasslands
1727,1,125.75,-30.75,1054.2636611932107,5,Deserts & Xeric Shrublands
1728,2,125.75,-30.25,1039.8325367984814,5,Deserts & Xeric Shrublands
1729,3,125.75,-29.75,1006.0751396832834,5,Deserts & Xeric Shrublands
1730,3,125.75,-29.25,1071.7413243210788,5,Deserts & Xeric Shrublands
1731,3,125.75,-28.75,1088.5636439077773,5,Deserts & Xeric Shrublands
1732,4,125.75,-28.25,1129.4239949765176,5,Deserts & Xeric Shrublands
1733,6,125.75,-27.75,1518.3588120443676,5,Deserts & Xeric Shrublands
1734,7,125.75,-27.25,1252.6471724413034,5,Deserts & Xeric Shrublands
1735,8,125.75,-26.75,935.8326288161247,5,Deserts & Xeric Shrublands
